openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W3142076637,Infodemi Covid-19 dalam Perspektif Open Government: Sebuah Tinjauan Literatur,https://doi.org/10.14710/jiip.v6i1.10372,2021,2021-02-18,article,16,True,JIIP Jurnal Ilmiah Ilmu Pemerintahan,Alexander Arie Sanata Dharma,Alexander Arie Sanata Dharma; Azhar Kasim,University of Indonesia,Misinformation and Its Impacts; Islamic Finance and Communication; Communication and COVID-19 Impact,,Yes,https://openalex.org/W3142076637,https://openalex.org/W3142076637,False,,Low,"The title and abstract (which is simply 'Yes') do not provide enough information to determine if the paper discusses AI ethics, hallucination, or bias. The title suggests a focus on 'infodemi' (infodemic) and 'open government' in the context of Covid-19, which might involve information dissemination and public trust, but without more content, it's impossible to confirm a discussion of the specified AI topics.",True,,FM-M
https://openalex.org/W4200606584,Diabetic Retinopathy Detection using Deep Convolutional Neural Network with Visualization of Guided Grad-CA,https://doi.org/10.1109/ic2ie53219.2021.9649326,2021,2021-09-14,article,3,False,2021 4th International Conference of Computer and Informatics Engineering (IC2IE),Radifa Hilya Paradisa,Radifa Hilya Paradisa; Alhadi Bustamam; Andi Arus Victor; Anggun Rama Yudantha; Devvi Sarwinda,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Retinal Imaging and Analysis; Retinal Diseases and Treatments; Artificial Intelligence in Healthcare,Fundus (uterus); Stochastic Gradient Descent,Yes,https://openalex.org/W4200606584,https://openalex.org/W4200606584,False,,Low,"The paper title and abstract suggest a focus on a technical application of deep learning for medical image analysis (Diabetic Retinopathy Detection). There is no indication that the research delves into AI Ethics, AI Hallucination, or AI Bias as defined in the prompt. The focus appears to be on the technical methodology (Deep Convolutional Neural Network, Grad-CA) and its application, rather than the ethical or societal implications of AI.",True,,7Fr4
https://openalex.org/W4390750751,The hybrid of BERT and deep learning models for Indonesian sentiment analysis,https://doi.org/10.11591/ijeecs.v33.i1.pp591-602,2024,2024-01-01,article,3,True,Indonesian Journal of Electrical Engineering and Computer Science,Dwi Guna Mandhasiya,Dwi Guna Mandhasiya; Hendri Murfi; Alhadi Bustamam,University of Indonesia,Data Mining and Machine Learning Applications; Multimedia Learning Systems; Edcuational Technology Systems,Sentiment Analysis,Yes,https://openalex.org/W4390750751,https://openalex.org/W4390750751,False,,High,"The paper focuses on a technical application of deep learning models (BERT) for sentiment analysis in Indonesian. It does not discuss AI ethics, hallucination, or bias.",True,,FM-M
https://openalex.org/W4387820952,Accuracy of machine learning models using ultrasound images in prostate cancer diagnosis: a systematic review,https://doi.org/10.13181/mji.oa.236765,2023,2023-10-20,review,3,True,Medical Journal of Indonesia,Retta Catherina Sihotang,Retta Catherina Sihotang; Claudio Agustino; Ficky Huang; Dyandra Parikesit; Fakhri Rahman; Agus Rizal Ardy Hariandy Hamid,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Prostate Cancer Diagnosis and Treatment; Prostate Cancer Treatment and Research; Radiomics and Machine Learning in Medical Imaging,Modality (human–computer interaction),Yes,https://openalex.org/W4387820952,https://openalex.org/W4387820952,False,,Low,"The paper focuses on the accuracy and application of machine learning models in medical diagnosis (prostate cancer using ultrasound images). While it involves AI and machine learning, the title and abstract do not indicate a substantial discussion on AI ethics, hallucination, or bias as defined in the prompt. It appears to be a technical review of model performance in a specific application.",True,,07MI
https://openalex.org/W4214654051,Review of Non-Invasive Blood Glucose Level Estimation based on Photoplethysmography and Artificial Intelligent Technology,https://doi.org/10.1109/qir54354.2021.9716164,2021,2021-10-13,article,6,False,,Ernia Susana,Ernia Susana; Kalamullah Ramli,University of Indonesia,Non-Invasive Vital Sign Monitoring; ECG Monitoring and Analysis; Heart Rate Variability and Autonomic Control,Photoplethysmogram; Human physiology; Blood Glucose Self-Monitoring,Yes,https://openalex.org/W4214654051,https://openalex.org/W4214654051,False,,Low,"The paper focuses on the technical aspects of estimating blood glucose levels using AI and photoplethysmography. It does not appear to delve into the ethical implications, potential biases, or hallucination issues related to AI in this specific application.",True,,4WFQ
https://openalex.org/W4391225555,"Derivation and validation of novel integrated inpatient mortality prediction score for COVID-19 (IMPACT) using clinical, laboratory, and AI—processed radiological parameter upon admission: a multicentre study",https://doi.org/10.1038/s41598-023-50564-9,2024,2024-01-25,article,3,True,Scientific Reports,Eric Daniel Tenda,Eric Daniel Tenda; Joshua Henrina; Andry Setiadharma; Dahliana Jessica Aristy; Pradana Zaky Romadhon; Harik Firman Thahadian; Bagus Aulia Mahdi; Imam Manggalya Adhikara; Erika Marfiani; Satriyo Dwi Suryantoro; Reyhan Eddy Yunus; Prasandhya Astagiri Yusuf,Airlangga University; Rumah Sakit Umum Pusat Dr. Sardjito; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; Universitas Gadjah Mada; University of Indonesia,COVID-19 diagnosis using AI; Radiomics and Machine Learning in Medical Imaging; Artificial Intelligence in Healthcare and Education,2019-20 coronavirus outbreak,Yes,https://openalex.org/W4391225555,https://openalex.org/W4391225555,False,,Low,"The paper focuses on developing a prediction score for COVID-19 mortality using clinical, laboratory, and AI-processed radiological parameters. While AI is used as a tool, the abstract and title do not indicate any substantial discussion of AI ethics, hallucination, or bias. The primary focus appears to be on the clinical application and predictive accuracy of the model, rather than the ethical implications or potential flaws of the AI itself.",True,,YdtI
https://openalex.org/W4390044223,Exploring the advances of single-cell RNA sequencing in thyroid cancer: a narrative review,https://doi.org/10.1007/s12032-023-02260-x,2023,2023-12-21,review,7,True,Medical Oncology,Joecelyn Kirani Tan,Joecelyn Kirani Tan; Wireko Andrew Awuah; Sakshi Roy; Tomás Ferreira; Arjun Ahluwalia; Saibaba Guggilapu; Mahnoor Javed; Muhammad Mikail Athif Zhafir Asyura; Favour Tope Adebusoye; Krishna Ramamoorthy; Emma Paoletti; Toufik Abdul‐Rahman; Olha Oleksiivna Prykhodko; Denys Ovechkin,"Bangalore Medical College and Research Institute; Queen's University Belfast; Rutgers, The State University of New Jersey; Sumy State University; University of Cambridge; University of Indonesia; University of Manchester; University of Nottingham; University of St Andrews",Single-cell and spatial transcriptomics; Ferroptosis and cancer prognosis; Bioinformatics and Genomic Networks,Identification; Narrative review,Yes,https://openalex.org/W4390044223,https://openalex.org/W4390044223,False,,Low,"The paper's title and abstract do not suggest any discussion of AI Ethics, AI Hallucination, or AI Bias. The focus appears to be on a specific biological research technique (single-cell RNA sequencing) and its application in thyroid cancer, which is a domain outside of AI ethics, hallucination, or bias.",True,,yqEo
https://openalex.org/W4317107308,Smart Cities: Accelerating Sustainable Development Agenda,https://doi.org/10.14716/ijtech.v14i1.6323,2023,2023-01-16,article,9,True,International Journal of Technology,Mohammed Ali Berawi,Mohammed Ali Berawi,University of Indonesia,Smart Cities and Technologies,,Yes,https://openalex.org/W4317107308,https://openalex.org/W4317107308,False,,low,"The provided title and abstract do not contain enough information to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. The topic 'Smart Cities: Accelerating Sustainable Development Agenda' is too broad and could encompass many areas of research, including AI, but without specific details on the ethical implications, factual inaccuracies, or discriminatory aspects of AI, it's not possible to categorize it under the requested topics.",True,,uikY
https://openalex.org/W4404590904,"The Role Generative AI in Human Resource Management: Enhancing Operational Efficiency, Decision-Making, and Addressing Ethical Challenges",https://doi.org/10.14710/ajlm.2024.24671,2024,2024-11-03,article,4,True,Asian Journal of Logistics Management,Mohamed Khan,Mohamed Khan; Endang Parahyanti; S. M. Abdul Mannan Hussain,University of Indonesia,Ethics and Social Impacts of AI; AI and HR Technologies; Blockchain Technology Applications and Security,Ethical decision,Yes,https://openalex.org/W4404590904,https://openalex.org/W4404590904,True,"AI Ethics, AI Bias",High,"The title explicitly mentions 'Addressing Ethical Challenges' in the context of Generative AI in Human Resource Management. The abstract's confirmation further supports that ethical considerations are a core component of the research, likely encompassing fairness, responsibility, and societal impact. Given the context of HR, AI Bias is also highly probable.",True,,4WFQ
https://openalex.org/W4250017148,IoT Projects with NVIDIA Jetson Nano,https://doi.org/10.1007/978-1-4842-6452-2,2020,2020-12-11,book,14,True,Apress eBooks,Agus Kurniawan,Agus Kurniawan,University of Indonesia,IoT and Edge/Fog Computing,,Yes,https://openalex.org/W4250017148,https://openalex.org/W4250017148,False,,High,"The provided title and abstract suggest a focus on practical implementation and hardware projects using NVIDIA Jetson Nano for IoT applications. There is no indication of discussions related to AI Ethics, AI Hallucination, or AI Bias. The content appears to be technical and application-oriented rather than focused on the ethical implications or problematic outputs of AI.",True,,yqEo
https://openalex.org/W2995972290,Implementasi Asisten Virtual Dalam Komunikasi Pelayanan Pelanggan (Studi Kasus Pada Layanan Pelanggan Telkomsel),https://doi.org/10.24912/jk.v11i2.5491,2019,2019-12-17,article,14,True,Jurnal Komunikasi,Rangga Putera Perdana,Rangga Putera Perdana; Irwansyah Irwansyah,University of Indonesia,SMEs Development and Digital Marketing; Information Retrieval and Data Mining; Consumer Behavior and Marketing Influence,Chatbot,Yes,https://openalex.org/W2995972290,https://openalex.org/W2995972290,False,,Low,"The title 'Implementation of Virtual Assistants in Customer Service Communication (Case Study at Telkomsel Customer Service)' and the abstract 'Yes' (which is uninformative) suggest a focus on the practical application and implementation of virtual assistants in a business context. There is no indication that the paper delves into AI Ethics, AI Hallucination, or AI Bias. The research appears to be focused on the operational aspects of customer service rather than the ethical or technical challenges related to AI behavior.",True,,07MI
https://openalex.org/W4312415095,Evaluation of Machine Learning Performance Based on BERT Data Representation with LSTM Model to Conduct Sentiment Analysis in Indonesian for Predicting Voices of Social Media Users in the 2024 Indonesia Presidential Election,https://doi.org/10.1109/icoiact55506.2022.9972206,2022,2022-08-24,article,3,False,2022 5th International Conference on Information and Communications Technology (ICOIACT),Dwi Guna Mandhasiya,Dwi Guna Mandhasiya; Hendri Murfi; Alhadi Bustamam; Prasnurzaki Anki,University of Indonesia,Sentiment Analysis and Opinion Mining; Multimedia Learning Systems; Islamic Social Reporting,Sentiment Analysis; Representation; Presidential election,Yes,https://openalex.org/W4312415095,https://openalex.org/W4312415095,False,,High,"The paper focuses on the technical aspects of sentiment analysis using BERT and LSTM for predicting social media user voices in an election. It does not appear to discuss AI ethics, hallucination, or bias as its primary focus. The abstract is very brief and does not provide details to suggest an ethical discussion.",True,,YdtI
